0.8 0.816327 0 0
0.85 0.8 0 0
0.9 0.783505 0 0
0.8 0.306122 0.004 0.0077012
0.85 0.307692 0.004 0.0077012
0.9 0.28866 0.004 0.0077012
0.8 0.244898 0.008 0.0149959
0.85 0.230769 0.008 0.0149959
0.9 0.226804 0.008 0.0149959
0.8 0.816327 0 0
0.85 0.8 0 0
0.9 0.783505 0 0
0.8 0.306122 0.004 0.00795763
0.85 0.292308 0.004 0.00795763
0.9 0.28866 0.004 0.00795763
0.8 0.244898 0.008 0.0141825
0.85 0.230769 0.008 0.0141825
0.9 0.216495 0.008 0.0141825
0.8 0.816327 0 0
0.85 0.8 0 0
0.9 0.783505 0 0
0.8 0.306122 0.004 0.0107083
0.85 0.292308 0.004 0.0107083
0.9 0.28866 0.004 0.0107083
0.8 0.244898 0.008 0.0131105
0.85 0.246154 0.008 0.0131105
0.9 0.226804 0.008 0.0131105
0.8 0.816327 0 0
0.85 0.8 0 0
0.9 0.783505 0 0
0.8 0.306122 0.004 0.00649168
0.85 0.307692 0.004 0.00649168
0.9 0.28866 0.004 0.00649168
0.8 0.244898 0.008 0.0414677
0.85 0.230769 0.008 0.0414677
0.9 0.216495 0.008 0.0414677
0.8 0.816327 0 0
0.85 0.8 0 0
0.9 0.783505 0 0
0.8 0.306122 0.004 0.00808779
0.85 0.276923 0.004 0.00808779
0.9 0.278351 0.004 0.00808779
0.8 0.244898 0.008 0.0146409
0.85 0.230769 0.008 0.0146409
0.9 0.226804 0.008 0.0146409
0.8 0.22449 0.01 0.0168666
0.85 0.215385 0.01 0.0168666
0.9 0.204082 0.01 0.0168666
0.8 0.122449 0.04 0.0968192
0.85 0.121212 0.04 0.0968192
0.9 0.10101 0.04 0.0968192
0.8 0.0625 0.07 0.132776
0.85 0.0615385 0.07 0.132776
0.9 0.0612245 0.07 0.132776
0.8 0.0612245 0.1 0.184707
0.85 0.0746269 0.1 0.184707
0.9 0.05 0.1 0.184707
0.8 0.0408163 0.13 0.253935
0.85 0.0454545 0.13 0.253935
0.9 0.03 0.13 0.253935
0.8 0.04 0.16 0.28458
0.85 0.0298507 0.16 0.28458
