0.7 0.833333 0 0
0.74 0.828571 0 0
0.78 0.829268 0 0
0.82 0.823529 0 0
0.86 0.833333 0 0
0.9 0.827957 0 0
0.94 0.830065 0 0
0.7 0.166667 0.05 0.096094
0.74 0.142857 0.05 0.096094
0.78 0.121951 0.05 0.096094
0.82 0.137255 0.05 0.096094
0.86 0.136364 0.05 0.096094
0.9 0.129032 0.05 0.096094
0.94 0.123377 0.05 0.096094
0.7 0.1 0.1 0.192291
0.74 0.0857143 0.1 0.192291
0.78 0.0952381 0.1 0.192291
0.82 0.0784314 0.1 0.192291
0.86 0.0757576 0.1 0.192291
0.9 0.0752688 0.1 0.192291
0.94 0.0649351 0.1 0.192291
0.7 0.0666667 0.15 0.274097
0.74 0.0857143 0.15 0.274097
0.78 0.0487805 0.15 0.274097
0.82 0.0588235 0.15 0.274097
0.86 0.0606061 0.15 0.274097
0.9 0.0537634 0.15 0.274097
0.94 0.0516129 0.15 0.274097
0.7 0.0333333 0.2 0.351474
0.74 0.0571429 0.2 0.351474
0.78 0.0243902 0.2 0.351474
0.82 0.0196078 0.2 0.351474
0.86 0.0151515 0.2 0.351474
0.9 0.0215054 0.2 0.351474
0.94 0 0.2 0.351474
0.7 0.833333 0 0
0.74 0.828571 0 0
0.78 0.829268 0 0
0.82 0.823529 0 0
0.86 0.833333 0 0
0.9 0.827957 0 0
0.94 0.830065 0 0
0.7 0.166667 0.05 0.0967511
0.74 0.142857 0.05 0.0967511
0.78 0.146341 0.05 0.0967511
0.82 0.156863 0.05 0.0967511
0.86 0.151515 0.05 0.0967511
0.9 0.150538 0.05 0.0967511
0.94 0.149351 0.05 0.0967511
0.7 0.1 0.1 0.185364
0.74 0.0857143 0.1 0.185364
0.78 0.0731707 0.1 0.185364
0.82 0.0784314 0.1 0.185364
0.86 0.0757576 0.1 0.185364
0.9 0.0752688 0.1 0.185364
0.94 0.0653595 0.1 0.185364
0.7 0.0344828 0.15 0.269763
0.74 0.0294118 0.15 0.269763
0.78 0.0487805 0.15 0.269763
0.82 0.0392157 0.15 0.269763
0.86 0.0454545 0.15 0.269763
0.9 0.0430108 0.15 0.269763
0.94 0.0324675 0.15 0.269763
0.7 0.0333333 0.2 0.360832
0.74 0.0285714 0.2 0.360832
0.78 0.0238095 0.2 0.360832
0.82 0.0196078 0.2 0.360832
0.86 0.0298507 0.2 0.360832
0.9 0.0212766 0.2 0.360832
0.94 0 0.2 0.360832
0.7 0.833333 0 0
0.74 0.828571 0 0
0.78 0.829268 0 0
0.82 0.823529 0 0
0.86 0.833333 0 0
0.9 0.827957 0 0
0.94 0.830065 0 0
0.7 0.166667 0.05 0.0934958
0.74 0.142857 0.05 0.0934958
0.78 0.146341 0.05 0.0934958
0.82 0.156863 0.05 0.0934958
0.86 0.151515 0.05 0.0934958
0.9 0.150538 0.05 0.0934958
0.94 0.137255 0.05 0.0934958
0.7 0.1 0.1 0.190224
0.74 0.0857143 0.1 0.190224
0.78 0.0731707 0.1 0.190224
0.82 0.0784314 0.1 0.190224
0.86 0.0757576 0.1 0.190224
0.9 0.0752688 0.1 0.190224
0.94 0.0714286 0.1 0.190224
0.7 0.1 0.15 0.271955
0.74 0.0857143 0.15 0.271955
0.78 0.0487805 0.15 0.271955
0.82 0.0588235 0.15 0.271955
0.86 0.0606061 0.15 0.271955
0.9 0.0537634 0.15 0.271955
0.94 0.0451613 0.15 0.271955
0.7 0.0666667 0.2 0.356131
0.74 0.0571429 0.2 0.356131
0.78 0.047619 0.2 0.356131
0.82 0.0196078 0.2 0.356131
0.86 0.0151515 0.2 0.356131
0.9 0.0107527 0.2 0.356131
0.94 0.00645161 0.2 0.356131
0.7 0.833333 0 0
0.74 0.828571 0 0
0.78 0.829268 0 0
0.82 0.823529 0 0
0.86 0.833333 0 0
0.9 0.827957 0 0
0.94 0.830065 0 0
0.7 0.166667 0.05 0.0958614
0.74 0.142857 0.05 0.0958614
0.78 0.142857 0.05 0.0958614
0.82 0.137255 0.05 0.0958614
0.86 0.136364 0.05 0.0958614
0.9 0.139785 0.05 0.0958614
0.94 0.12987 0.05 0.0958614
0.7 0.1 0.1 0.19423
0.74 0.0857143 0.1 0.19423
0.78 0.0731707 0.1 0.19423
0.82 0.0784314 0.1 0.19423
0.86 0.0757576 0.1 0.19423
0.9 0.0752688 0.1 0.19423
0.94 0.0588235 0.1 0.19423
0.7 0.0666667 0.15 0.276474
0.74 0.0857143 0.15 0.276474
0.78 0.0487805 0.15 0.276474
0.82 0.0588235 0.15 0.276474
0.86 0.0454545 0.15 0.276474
0.9 0.0537634 0.15 0.276474
0.94 0.038961 0.15 0.276474
0.7 0.0666667 0.2 0.357015
0.74 0.0571429 0.2 0.357015
0.78 0.0243902 0.2 0.357015
0.82 0.0392157 0.2 0.357015
0.86 0.030303 0.2 0.357015
0.9 0.0215054 0.2 0.357015
0.94 0.0129032 0.2 0.357015
0.7 0.833333 0 0
0.74 0.828571 0 0
0.78 0.829268 0 0
0.82 0.823529 0 0
0.86 0.833333 0 0
0.9 0.827957 0 0
0.94 0.830065 0 0
0.7 0.133333 0.05 0.094917
0.74 0.142857 0.05 0.094917
0.78 0.121951 0.05 0.094917
0.82 0.117647 0.05 0.094917
0.86 0.121212 0.05 0.094917
0.9 0.129032 0.05 0.094917
0.94 0.117647 0.05 0.094917
0.7 0.133333 0.1 0.187544
0.74 0.114286 0.1 0.187544
0.78 0.097561 0.1 0.187544
0.82 0.0980392 0.1 0.187544
0.86 0.106061 0.1 0.187544
0.9 0.0967742 0.1 0.187544
0.94 0.0784314 0.1 0.187544
0.7 0.0666667 0.15 0.27015
0.74 0.0571429 0.15 0.27015
0.78 0.0487805 0.15 0.27015
