0.7 0.862069 0 0
0.74 0.882353 0 0
0.78 0.878049 0 0
0.82 0.882353 0 0
0.86 0.876923 0 0
0.9 0.880435 0 0
0.94 0.86755 0 0
0.7 0.137931 0.05 0.096758
0.74 0.147059 0.05 0.096758
0.78 0.146341 0.05 0.096758
0.82 0.156863 0.05 0.096758
0.86 0.151515 0.05 0.096758
0.9 0.141304 0.05 0.096758
0.94 0.131579 0.05 0.096758
0.7 0.0689655 0.1 0.18733
0.74 0.0882353 0.1 0.18733
0.78 0.097561 0.1 0.18733
0.82 0.0980392 0.1 0.18733
0.86 0.0909091 0.1 0.18733
0.9 0.0869565 0.1 0.18733
0.94 0.0723684 0.1 0.18733
0.7 0.0689655 0.15 0.27318
0.74 0.0588235 0.15 0.27318
0.78 0.0487805 0.15 0.27318
0.82 0.0588235 0.15 0.27318
0.86 0.0606061 0.15 0.27318
0.9 0.0434783 0.15 0.27318
0.94 0.0328947 0.15 0.27318
0.7 0.0344828 0.2 0.35581
0.74 0.0294118 0.2 0.35581
0.78 0.0243902 0.2 0.35581
0.82 0.0392157 0.2 0.35581
0.86 0.030303 0.2 0.35581
0.9 0.0217391 0.2 0.35581
0.94 0.0130719 0.2 0.35581
0.7 0.862069 0 0
0.74 0.882353 0 0
0.78 0.878049 0 0
0.82 0.882353 0 0
0.86 0.876923 0 0
0.9 0.880435 0 0
0.94 0.86755 0 0
0.7 0.137931 0.05 0.0961628
0.74 0.147059 0.05 0.0961628
0.78 0.146341 0.05 0.0961628
0.82 0.156863 0.05 0.0961628
0.86 0.151515 0.05 0.0961628
0.9 0.141304 0.05 0.0961628
0.94 0.13245 0.05 0.0961628
0.7 0.103448 0.1 0.187301
0.74 0.0882353 0.1 0.187301
0.78 0.097561 0.1 0.187301
0.82 0.0980392 0.1 0.187301
0.86 0.0909091 0.1 0.187301
0.9 0.0869565 0.1 0.187301
0.94 0.0723684 0.1 0.187301
0.7 0.0689655 0.15 0.272438
0.74 0.0588235 0.15 0.272438
0.78 0.0487805 0.15 0.272438
0.82 0.0588235 0.15 0.272438
0.86 0.0606061 0.15 0.272438
0.9 0.0434783 0.15 0.272438
0.94 0.0328947 0.15 0.272438
0.7 0.0344828 0.2 0.355165
0.74 0.0294118 0.2 0.355165
0.78 0.0243902 0.2 0.355165
0.82 0.0392157 0.2 0.355165
0.86 0.030303 0.2 0.355165
0.9 0.0217391 0.2 0.355165
