0.8 0.866667 0 0
0.85 0.885246 0 0
0.9 0.880435 0 0
0.8 0.355556 0.004 0.00805959
0.85 0.360656 0.004 0.00805959
0.9 0.369565 0.004 0.00805959
0.8 0.311111 0.008 0.0155568
0.85 0.311475 0.008 0.0155568
0.9 0.315217 0.008 0.0155568
0.8 0.866667 0 0
0.85 0.885246 0 0
0.9 0.880435 0 0
0.8 0.355556 0.004 0.00776466
0.85 0.377049 0.004 0.00776466
0.9 0.380435 0.004 0.00776466
0.8 0.288889 0.008 0.0161042
0.85 0.295082 0.008 0.0161042
0.9 0.304348 0.008 0.0161042
0.8 0.866667 0 0
0.85 0.885246 0 0
0.9 0.880435 0 0
0.8 0.355556 0.004 0.00772647
0.85 0.377049 0.004 0.00772647
0.9 0.380435 0.004 0.00772647
0.8 0.311111 0.008 0.0156284
0.85 0.311475 0.008 0.0156284
0.9 0.315217 0.008 0.0156284
0.8 0.866667 0 0
0.85 0.885246 0 0
0.9 0.880435 0 0
0.8 0.355556 0.004 0.00751807
0.85 0.377049 0.004 0.00751807
0.9 0.373626 0.004 0.00751807
0.8 0.288889 0.008 0.0158085
0.85 0.295082 0.008 0.0158085
0.9 0.304348 0.008 0.0158085
0.8 0.866667 0 0
0.85 0.885246 0 0
0.9 0.880435 0 0
0.8 0.355556 0.004 0.00774363
0.85 0.377049 0.004 0.00774363
0.9 0.380435 0.004 0.00774363
0.8 0.311111 0.008 0.015678
0.85 0.311475 0.008 0.015678
0.9 0.315217 0.008 0.015678
0.8 0.288889 0.01 0.0192927
0.85 0.295082 0.01 0.0192927
0.9 0.293478 0.01 0.0192927
0.8 0.155556 0.04 0.0770136
0.85 0.163934 0.04 0.0770136
0.9 0.163043 0.04 0.0770136
0.8 0.111111 0.07 0.132464
0.85 0.114754 0.07 0.132464
0.9 0.119565 0.07 0.132464
0.8 0.0888889 0.1 0.185335
0.85 0.0983607 0.1 0.185335
0.9 0.0869565 0.1 0.185335
0.8 0.0666667 0.13 0.238023
0.85 0.0655738 0.13 0.238023
0.9 0.0543478 0.13 0.238023
0.8 0.0652174 0.16 0.290691
0.85 0.0491803 0.16 0.290691
0.9 0.0326087 0.16 0.290691
0.8 0.0434783 0.19 0.338003
0.85 0.0327869 0.19 0.338003
0.9 0.0217391 0.19 0.338003
0.8 0.0434783 0.22 0.386064
0.85 0.0163934 0.22 0.386064
0.9 0.0108696 0.22 0.386064
0.8 0.0217391 0.25 0.432015
0.85 0 0.25 0.432015
0.9 -0.0108696 0.25 0.432015
0.8 0.0217391 0.28 0.474008
0.85 -0.0163934 0.28 0.474008
0.9 -0.0107527 0.28 0.474008
0.8 0 0.31 0.516196
0.85 -0.0163934 0.31 0.516196
0.9 -0.0326087 0.31 0.516196
0.8 0.266667 0.01 0.0201201
0.85 0.278689 0.01 0.0201201
0.9 0.282609 0.01 0.0201201
0.8 0.155556 0.04 0.0775368
0.85 0.163934 0.04 0.0775368
0.9 0.173913 0.04 0.0775368
0.8 0.111111 0.07 0.133089
0.85 0.114754 0.07 0.133089
0.9 0.119565 0.07 0.133089
0.8 0.108696 0.1 0.188155
0.85 0.0819672 0.1 0.188155
0.9 0.0869565 0.1 0.188155
0.8 0.0869565 0.13 0.237427
0.85 0.0655738 0.13 0.237427
0.9 0.0652174 0.13 0.237427
0.8 0.0652174 0.16 0.290452
0.85 0.0491803 0.16 0.290452
0.9 0.0434783 0.16 0.290452
0.8 0.0434783 0.19 0.339539
0.85 0.0327869 0.19 0.339539
0.9 0.0217391 0.19 0.339539
0.8 0.0222222 0.22 0.386704
0.85 0.0163934 0.22 0.386704
0.9 0.0108696 0.22 0.386704
0.8 0.0217391 0.25 0.431174
0.85 0 0.25 0.431174
0.9 -0.0108696 0.25 0.431174
0.8 0.0217391 0.28 0.474932
0.85 -0.0163934 0.28 0.474932
0.9 -0.0217391 0.28 0.474932
0.8 -0.0222222 0.31 0.516173
0.85 -0.0163934 0.31 0.516173
0.9 -0.0217391 0.31 0.516173
0.8 0.266667 0.01 0.0198536
0.85 0.278689 0.01 0.0198536
0.9 0.293478 0.01 0.0198536
0.8 0.155556 0.04 0.0775755
0.85 0.163934 0.04 0.0775755
0.9 0.173913 0.04 0.0775755
0.8 0.111111 0.07 0.133441
0.85 0.114754 0.07 0.133441
0.9 0.119565 0.07 0.133441
0.8 0.108696 0.1 0.185217
0.85 0.0819672 0.1 0.185217
0.9 0.0869565 0.1 0.185217
0.8 0.0666667 0.13 0.241212
0.85 0.0655738 0.13 0.241212
0.9 0.0543478 0.13 0.241212
0.8 0.0444444 0.16 0.290648
0.85 0.0491803 0.16 0.290648
0.9 0.0434783 0.16 0.290648
0.8 0.0434783 0.19 0.338821
0.85 0.0327869 0.19 0.338821
0.9 0.0217391 0.19 0.338821
0.8 0.0222222 0.22 0.387036
0.85 0.0163934 0.22 0.387036
0.9 0.0108696 0.22 0.387036
0.8 0 0.25 0.431513
0.85 0 0.25 0.431513
0.9 0 0.25 0.431513
0.8 0.0217391 0.28 0.475577
0.85 -0.0163934 0.28 0.475577
0.9 -0.0217391 0.28 0.475577
0.8 -0.0222222 0.31 0.516399
0.85 -0.0163934 0.31 0.516399
0.9 -0.0217391 0.31 0.516399
0.8 0.288889 0.01 0.0194449
0.85 0.295082 0.01 0.0194449
0.9 0.293478 0.01 0.0194449
0.8 0.155556 0.04 0.0775294
0.85 0.163934 0.04 0.0775294
0.9 0.163043 0.04 0.0775294
0.8 0.111111 0.07 0.132454
0.85 0.114754 0.07 0.132454
0.9 0.119565 0.07 0.132454
0.8 0.0888889 0.1 0.186992
0.85 0.0819672 0.1 0.186992
0.9 0.0869565 0.1 0.186992
0.8 0.0666667 0.13 0.238968
0.85 0.0655738 0.13 0.238968
0.9 0.0652174 0.13 0.238968
0.8 0.0444444 0.16 0.289163
0.85 0.0491803 0.16 0.289163
0.9 0.0434783 0.16 0.289163
0.8 0.0222222 0.19 0.337787
0.85 0.0327869 0.19 0.337787
0.9 0.0217391 0.19 0.337787
0.8 0.0222222 0.22 0.384737
0.85 0.0163934 0.22 0.384737
0.9 0.0108696 0.22 0.384737
0.8 0.0217391 0.25 0.432269
0.85 0 0.25 0.432269
0.9 -0.0108696 0.25 0.432269
0.8 0 0.28 0.475497
0.85 0 0.28 0.475497
0.9 -0.0108696 0.28 0.475497
0.8 0 0.31 0.516858
0.85 -0.0163934 0.31 0.516858
0.9 -0.0215054 0.31 0.516858
0.8 0.288889 0.01 0.0195917
0.85 0.295082 0.01 0.0195917
0.9 0.293478 0.01 0.0195917
0.8 0.155556 0.04 0.0776048
0.85 0.163934 0.04 0.0776048
0.9 0.163043 0.04 0.0776048
0.8 0.111111 0.07 0.133111
0.85 0.114754 0.07 0.133111
0.9 0.119565 0.07 0.133111
0.8 0.108696 0.1 0.187437
0.85 0.0819672 0.1 0.187437
0.9 0.0869565 0.1 0.187437
0.8 0.0869565 0.13 0.238739
0.85 0.0655738 0.13 0.238739
0.9 0.0543478 0.13 0.238739
0.8 0.0444444 0.16 0.2914
0.85 0.0491803 0.16 0.2914
0.9 0.0434783 0.16 0.2914
0.8 0.0222222 0.19 0.338803
0.85 0.0327869 0.19 0.338803
0.9 0.0217391 0.19 0.338803
0.8 0.0222222 0.22 0.385161
0.85 0.0163934 0.22 0.385161
0.9 0.0108696 0.22 0.385161
0.8 0.0217391 0.25 0.430556
0.85 0 0.25 0.430556
0.9 -0.0108696 0.25 0.430556
0.8 0 0.28 0.475276
0.85 -0.0163934 0.28 0.475276
0.9 -0.0217391 0.28 0.475276
0.8 -0.0222222 0.31 0.517328
0.85 -0.0163934 0.31 0.517328
0.9 -0.0217391 0.31 0.517328
