0.8 0.808511 0 0
0.85 0.796875 0 0
0.9 0.802083 0 0
0.8 0.319149 0.004 0.00674594
0.85 0.328125 0.004 0.00674594
0.9 0.3125 0.004 0.00674594
0.8 0.255319 0.008 0.0154781
0.85 0.25 0.008 0.0154781
0.9 0.25 0.008 0.0154781
0.8 0.808511 0 0
0.85 0.796875 0 0
0.9 0.802083 0 0
0.8 0.297872 0.004 0.00797653
0.85 0.3125 0.004 0.00797653
0.9 0.302083 0.004 0.00797653
0.8 0.255319 0.008 0.0150662
0.85 0.25 0.008 0.0150662
0.9 0.25 0.008 0.0150662
0.8 0.808511 0 0
0.85 0.796875 0 0
0.9 0.802083 0 0
0.8 0.297872 0.004 0.00656475
0.85 0.296875 0.004 0.00656475
0.9 0.291667 0.004 0.00656475
0.8 0.234043 0.008 0.0172886
0.85 0.234375 0.008 0.0172886
0.9 0.229167 0.008 0.0172886
0.8 0.808511 0 0
0.85 0.796875 0 0
0.9 0.802083 0 0
0.8 0.297872 0.004 0.00821626
0.85 0.3125 0.004 0.00821626
0.9 0.302083 0.004 0.00821626
0.8 0.255319 0.008 0.0151033
0.85 0.25 0.008 0.0151033
0.9 0.25 0.008 0.0151033
0.8 0.808511 0 0
0.85 0.796875 0 0
0.9 0.802083 0 0
0.8 0.297872 0.004 0.00756734
0.85 0.296875 0.004 0.00756734
0.9 0.291667 0.004 0.00756734
0.8 0.255319 0.008 0.0143586
0.85 0.25 0.008 0.0143586
0.9 0.25 0.008 0.0143586
0.8 0.234043 0.01 0.0190279
0.85 0.234375 0.01 0.0190279
0.9 0.21875 0.01 0.0190279
0.8 0.145833 0.04 0.0840452
0.85 0.125 0.04 0.0840452
0.9 0.113402 0.04 0.0840452
0.8 0.104167 0.07 0.140979
0.85 0.078125 0.07 0.140979
0.9 0.0721649 0.07 0.140979
0.8 0.0833333 0.1 0.186621
0.85 0.0625 0.1 0.186621
0.9 0.0612245 0.1 0.186621
0.8 0.0416667 0.13 0.257025
0.85 0.0461538 0.13 0.257025
0.9 0.040404 0.13 0.257025
0.8 0.0416667 0.16 0.302371
0.85 0.0307692 0.16 0.302371
0.9 0.030303 0.16 0.302371
0.8 0.0208333 0.19 0.344581
0.85 0.0153846 0.19 0.344581
0.9 0.010101 0.19 0.344581
0.8 0.0208333 0.22 0.379755
0.85 0.0153846 0.22 0.379755
0.9 0.01 0.22 0.379755
0.8 0 0.25 0.440382
0.85 0.0151515 0.25 0.440382
0.9 0 0.25 0.440382
0.8 0 0.28 0.480549
0.85 0 0.28 0.480549
0.9 -0.01 0.28 0.480549
0.8 0 0.31 0.510603
0.85 0 0.31 0.510603
0.9 -0.00990099 0.31 0.510603
0.8 0.234043 0.01 0.018342
0.85 0.234375 0.01 0.018342
0.9 0.21875 0.01 0.018342
0.8 0.12766 0.04 0.0745282
0.85 0.125 0.04 0.0745282
0.9 0.113402 0.04 0.0745282
0.8 0.104167 0.07 0.126809
0.85 0.078125 0.07 0.126809
0.9 0.0721649 0.07 0.126809
0.8 0.0625 0.1 0.187765
0.85 0.0615385 0.1 0.187765
0.9 0.0510204 0.1 0.187765
0.8 0.0625 0.13 0.227338
0.85 0.0461538 0.13 0.227338
0.9 0.0306122 0.13 0.227338
0.8 0.0416667 0.16 0.293017
0.85 0.0307692 0.16 0.293017
0.9 0.020202 0.16 0.293017
0.8 0.0208333 0.19 0.337597
0.85 0.0153846 0.19 0.337597
0.9 0.02 0.19 0.337597
0.8 0.0408163 0.22 0.38369
0.85 0.0151515 0.22 0.38369
0.9 0.01 0.22 0.38369
0.8 0.0204082 0.25 0.451138
0.85 0.0151515 0.25 0.451138
0.9 0 0.25 0.451138
0.8 0.0204082 0.28 0.485557
0.85 0.0151515 0.28 0.485557
0.9 0 0.28 0.485557
0.8 0 0.31 0.510397
0.85 0 0.31 0.510397
0.9 -0.00990099 0.31 0.510397
0.8 0.234043 0.01 0.0184138
0.85 0.234375 0.01 0.0184138
0.9 0.229167 0.01 0.0184138
0.8 0.145833 0.04 0.0753174
0.85 0.125 0.04 0.0753174
0.9 0.113402 0.04 0.0753174
0.8 0.104167 0.07 0.135326
0.85 0.0923077 0.07 0.135326
0.9 0.0816327 0.07 0.135326
0.8 0.0625 0.1 0.180401
0.85 0.0615385 0.1 0.180401
0.9 0.0510204 0.1 0.180401
0.8 0.0416667 0.13 0.238202
0.85 0.0461538 0.13 0.238202
0.9 0.040404 0.13 0.238202
0.8 0.0416667 0.16 0.281061
0.85 0.0307692 0.16 0.281061
0.9 0.020202 0.16 0.281061
0.8 0.0208333 0.19 0.350532
0.85 0.030303 0.19 0.350532
0.9 0.02 0.19 0.350532
0.8 0.0208333 0.22 0.407956
0.85 0.0151515 0.22 0.407956
0.9 0.01 0.22 0.407956
0.8 0.0204082 0.25 0.455734
0.85 0.0151515 0.25 0.455734
0.9 0.00990099 0.25 0.455734
0.8 0 0.28 0.471293
0.85 0 0.28 0.471293
0.9 -0.01 0.28 0.471293
0.8 0 0.31 0.506408
0.85 0 0.31 0.506408
0.9 -0.00990099 0.31 0.506408
0.8 0.234043 0.01 0.0174955
0.85 0.234375 0.01 0.0174955
0.9 0.21875 0.01 0.0174955
0.8 0.12766 0.04 0.0703989
0.85 0.125 0.04 0.0703989
0.9 0.113402 0.04 0.0703989
0.8 0.0638298 0.07 0.13178
0.85 0.078125 0.07 0.13178
0.9 0.0721649 0.07 0.13178
